instance name, solver name, cutoff, objective value
neos-4531126-vouga.mps, Gurobi(comp), 300, N/A
neos-4531126-vouga.mps, Gurobi(heur), 300, N/A
neos-4531126-vouga.mps, Feasibility Jump, 300, N/A
neos-4531126-vouga.mps, Local-MIP, 300, N/A
scpm1.mps, HiGHS, 300, N/A
scpm1.mps, SCIP, 300, 14440.0
scpm1.mps, CPLEX, 300, 25254186.0
scpm1.mps, Gurobi(comp), 300, 86800.0
scpm1.mps, Gurobi(heur), 300, 86800.0
scpm1.mps, Feasibility Jump, 300, 31911.0
scpm1.mps, Local-MIP, 300, 20306.0
shipsched.mps, HiGHS, 300, 246844.0
shipsched.mps, SCIP, 300, 172082.0
shipsched.mps, CPLEX, 300, 153465.0
shipsched.mps, Gurobi(comp), 300, 137555.0
shipsched.mps, Gurobi(heur), 300, 134929.0
shipsched.mps, Feasibility Jump, 300, N/A
shipsched.mps, Local-MIP, 300, 622449.9998
rmatr200-p20.mps, HiGHS, 300, 874.0
rmatr200-p20.mps, SCIP, 300, 884.0
rmatr200-p20.mps, CPLEX, 300, 841.0
rmatr200-p20.mps, Gurobi(comp), 300, 846.0
rmatr200-p20.mps, Gurobi(heur), 300, 847.0
rmatr200-p20.mps, Feasibility Jump, 300, 0.0
rmatr200-p20.mps, Local-MIP, 300, 1135.0
dlr1.mps, HiGHS, 300, N/A
dlr1.mps, SCIP, 300, N/A
dlr1.mps, CPLEX, 300, 2377463754.2
dlr1.mps, Gurobi(comp), 300, N/A
dlr1.mps, Gurobi(heur), 300, N/A
dlr1.mps, Feasibility Jump, 300, N/A
dlr1.mps, Local-MIP, 300, N/A
fhnw-binpack4-48.mps, HiGHS, 300, N/A
fhnw-binpack4-48.mps, SCIP, 300, N/A
fhnw-binpack4-48.mps, CPLEX, 300, N/A
fhnw-binpack4-48.mps, Gurobi(comp), 300, 0.0
fhnw-binpack4-48.mps, Gurobi(heur), 300, 0.0
fhnw-binpack4-48.mps, Feasibility Jump, 300, N/A
fhnw-binpack4-48.mps, Local-MIP, 300, 0.0
stp3d.mps, HiGHS, 300, N/A
stp3d.mps, SCIP, 300, N/A
stp3d.mps, CPLEX, 300, N/A
stp3d.mps, Gurobi(comp), 300, N/A
stp3d.mps, Gurobi(heur), 300, N/A
stp3d.mps, Feasibility Jump, 300, N/A
stp3d.mps, Local-MIP, 300, N/A
neos-5221106-oparau.mps, HiGHS, 300, N/A
neos-5221106-oparau.mps, SCIP, 300, N/A
neos-5221106-oparau.mps, CPLEX, 300, N/A
neos-5221106-oparau.mps, Gurobi(comp), 300, N/A
neos-5221106-oparau.mps, Gurobi(heur), 300, N/A
neos-5221106-oparau.mps, Feasibility Jump, 300, N/A
neos-5221106-oparau.mps, Local-MIP, 300, N/A
traininstance2.mps, HiGHS, 300, 75840.0
traininstance2.mps, SCIP, 300, 81790.0
traininstance2.mps, CPLEX, 300, 71820.0
traininstance2.mps, Gurobi(comp), 300, 71820.0
traininstance2.mps, Gurobi(heur), 300, 71820.0
traininstance2.mps, Feasibility Jump, 300, N/A
traininstance2.mps, Local-MIP, 300, 84280.0
queens-30.mps, HiGHS, 300, -35.0
queens-30.mps, SCIP, 300, -33.0
queens-30.mps, CPLEX, 300, -38.0
queens-30.mps, Gurobi(comp), 300, -38.0
queens-30.mps, Gurobi(heur), 300, -38.0
queens-30.mps, Feasibility Jump, 300, -1.0
queens-30.mps, Local-MIP, 300, -39.0
neos-5266653-tugela.mps, HiGHS, 300, N/A
neos-5266653-tugela.mps, SCIP, 300, N/A
neos-5266653-tugela.mps, CPLEX, 300, N/A
neos-5266653-tugela.mps, Gurobi(comp), 300, N/A
neos-5266653-tugela.mps, Gurobi(heur), 300, N/A
neos-5266653-tugela.mps, Feasibility Jump, 300, N/A
neos-5266653-tugela.mps, Local-MIP, 300, N/A
polygonpack3-15.mps, HiGHS, 300, -17152927.39058
polygonpack3-15.mps, SCIP, 300, -34305320.0
polygonpack3-15.mps, CPLEX, 300, -34523686.656
polygonpack3-15.mps, Gurobi(comp), 300, -49608000.0
polygonpack3-15.mps, Gurobi(heur), 300, -42900100.0
polygonpack3-15.mps, Feasibility Jump, 300, 0.0
polygonpack3-15.mps, Local-MIP, 300, -34305473.037184
neos-3754480-nidda.mps, HiGHS, 300, 13711.690128
neos-3754480-nidda.mps, SCIP, 300, 13466.58
neos-3754480-nidda.mps, CPLEX, 300, 12941.738386
neos-3754480-nidda.mps, Gurobi(comp), 300, 12941.695474
neos-3754480-nidda.mps, Gurobi(heur), 300, 12941.25992
neos-3754480-nidda.mps, Feasibility Jump, 300, 2.2e+21
neos-3754480-nidda.mps, Local-MIP, 300, 26606.82545
ns1690781.mps, HiGHS, 300, 0.0
ns1690781.mps, SCIP, 300, -1.547239e-13
ns1690781.mps, CPLEX, 300, -900.45485883
ns1690781.mps, Gurobi(comp), 300, -905.4001683
ns1690781.mps, Gurobi(heur), 300, -912.2407549
ns1690781.mps, Feasibility Jump, 300, 0.0
ns1690781.mps, Local-MIP, 300, -682.063331
rmatr200-p10.mps, HiGHS, 300, 2650.0
rmatr200-p10.mps, SCIP, 300, 2941.0
rmatr200-p10.mps, CPLEX, 300, 2074.0
rmatr200-p10.mps, Gurobi(comp), 300, 2049.0
rmatr200-p10.mps, Gurobi(heur), 300, 2294.0
rmatr200-p10.mps, Feasibility Jump, 300, 0.0
rmatr200-p10.mps, Local-MIP, 300, 2523.0
neos-4165869-wannon.mps, HiGHS, 300, 293.0
neos-4165869-wannon.mps, SCIP, 300, 293.0
neos-4165869-wannon.mps, CPLEX, 300, 293.0
neos-4165869-wannon.mps, Gurobi(comp), 300, 293.0
neos-4165869-wannon.mps, Gurobi(heur), 300, 293.0
neos-4165869-wannon.mps, Feasibility Jump, 300, 366.0
neos-4165869-wannon.mps, Local-MIP, 300, 293.0
2club200v15p5scn.mps, HiGHS, 300, -59.0
2club200v15p5scn.mps, SCIP, 300, -43.0
2club200v15p5scn.mps, CPLEX, 300, -54.0
2club200v15p5scn.mps, Gurobi(comp), 300, -65.0
2club200v15p5scn.mps, Gurobi(heur), 300, -68.0
2club200v15p5scn.mps, Feasibility Jump, 300, -1.0
2club200v15p5scn.mps, Local-MIP, 300, -70.0
opm2-z12-s8.mps, HiGHS, 300, N/A
opm2-z12-s8.mps, SCIP, 300, -36275.0
opm2-z12-s8.mps, CPLEX, 300, -31070.0
opm2-z12-s8.mps, Gurobi(comp), 300, -48698.0
opm2-z12-s8.mps, Gurobi(heur), 300, -43762.0
opm2-z12-s8.mps, Feasibility Jump, 300, 0.0
opm2-z12-s8.mps, Local-MIP, 300, -46369.0
genus-g31-8.mps, HiGHS, 300, -9.0
genus-g31-8.mps, SCIP, 300, -1.0
genus-g31-8.mps, CPLEX, 300, N/A
genus-g31-8.mps, Gurobi(comp), 300, -9.0
genus-g31-8.mps, Gurobi(heur), 300, -15.0
genus-g31-8.mps, Feasibility Jump, 300, -1.0
genus-g31-8.mps, Local-MIP, 300, -23.0
set3-20.mps, HiGHS, 300, 232555.898914
set3-20.mps, SCIP, 300, 272269.8
set3-20.mps, CPLEX, 300, 192995.61775
set3-20.mps, Gurobi(comp), 300, 180958.89061
set3-20.mps, Gurobi(heur), 300, 179387.72749
set3-20.mps, Feasibility Jump, 300, N/A
set3-20.mps, Local-MIP, 300, 2013580.70536
wnq-n100-mw99-14.mps, HiGHS, 300, 322.0
wnq-n100-mw99-14.mps, SCIP, 300, N/A
wnq-n100-mw99-14.mps, CPLEX, 300, 263.0
wnq-n100-mw99-14.mps, Gurobi(comp), 300, 261.0
wnq-n100-mw99-14.mps, Gurobi(heur), 300, 267.0
wnq-n100-mw99-14.mps, Feasibility Jump, 300, 5206.0
wnq-n100-mw99-14.mps, Local-MIP, 300, 4165.0
neos-2987202-jeir.mps, HiGHS, 300, N/A
neos-2987202-jeir.mps, SCIP, 300, 0.0
neos-2987202-jeir.mps, CPLEX, 300, 0.0
neos-2987202-jeir.mps, Gurobi(comp), 300, -214234000.0
neos-2987202-jeir.mps, Gurobi(heur), 300, -176473000.0
neos-2987202-jeir.mps, Feasibility Jump, 300, 0.0
neos-2987202-jeir.mps, Local-MIP, 300, -27787828.517535
moj-mining.mps, HiGHS, 300, N/A
moj-mining.mps, SCIP, 300, 0.0
moj-mining.mps, CPLEX, 300, 0.0
moj-mining.mps, Gurobi(comp), 300, -92892100.0
moj-mining.mps, Gurobi(heur), 300, -137581000.0
moj-mining.mps, Feasibility Jump, 300, 0.0
moj-mining.mps, Local-MIP, 300, -177939161.171451
rmine13.mps, HiGHS, 300, N/A
rmine13.mps, SCIP, 300, -611.5367
rmine13.mps, CPLEX, 300, -410.370004
rmine13.mps, Gurobi(comp), 300, -335.379427
rmine13.mps, Gurobi(heur), 300, -335.379427
rmine13.mps, Feasibility Jump, 300, 0.0
rmine13.mps, Local-MIP, 300, -3395.223024
icir97_potential.mps, HiGHS, 300, 6401.0
icir97_potential.mps, SCIP, 300, 6463.0
icir97_potential.mps, CPLEX, 300, 6382.0
icir97_potential.mps, Gurobi(comp), 300, 6369.0
icir97_potential.mps, Gurobi(heur), 300, 6350.9999942
icir97_potential.mps, Feasibility Jump, 300, N/A
icir97_potential.mps, Local-MIP, 300, 6695.9996
dws012-02.mps, HiGHS, 300, N/A
dws012-02.mps, SCIP, 300, N/A
dws012-02.mps, CPLEX, 300, N/A
dws012-02.mps, Gurobi(comp), 300, 135095.66846
dws012-02.mps, Gurobi(heur), 300, N/A
dws012-02.mps, Feasibility Jump, 300, N/A
dws012-02.mps, Local-MIP, 300, N/A
rococoC11-010100.mps, HiGHS, 300, 28367.0
rococoC11-010100.mps, SCIP, 300, 23556.0
rococoC11-010100.mps, CPLEX, 300, 24678.0
rococoC11-010100.mps, Gurobi(comp), 300, 22565.0
rococoC11-010100.mps, Gurobi(heur), 300, 21899.0
rococoC11-010100.mps, Feasibility Jump, 300, N/A
rococoC11-010100.mps, Local-MIP, 300, 22156.0
germany50-UUM.mps, HiGHS, 300, 635070.0
germany50-UUM.mps, SCIP, 300, 646940.0
germany50-UUM.mps, CPLEX, 300, 634210.0
germany50-UUM.mps, Gurobi(comp), 300, 640080.0
germany50-UUM.mps, Gurobi(heur), 300, 636790.0
germany50-UUM.mps, Feasibility Jump, 300, N/A
germany50-UUM.mps, Local-MIP, 300, 1024230.0
neos-4545615-waita.mps, HiGHS, 300, N/A
neos-4545615-waita.mps, SCIP, 300, N/A
neos-4545615-waita.mps, CPLEX, 300, N/A
neos-4545615-waita.mps, Gurobi(comp), 300, N/A
neos-4545615-waita.mps, Gurobi(heur), 300, N/A
neos-4545615-waita.mps, Feasibility Jump, 300, N/A
neos-4545615-waita.mps, Local-MIP, 300, N/A
bppc6-02.mps, HiGHS, 300, 116.0
bppc6-02.mps, SCIP, 300, 116.0
bppc6-02.mps, CPLEX, 300, 116.0
bppc6-02.mps, Gurobi(comp), 300, 116.0
bppc6-02.mps, Gurobi(heur), 300, 116.0
bppc6-02.mps, Feasibility Jump, 300, 0.0
bppc6-02.mps, Local-MIP, 300, 116.0
rmine21.mps, HiGHS, 300, N/A
rmine21.mps, SCIP, 300, 0.0
rmine21.mps, CPLEX, 300, 0.0
rmine21.mps, Gurobi(comp), 300, -331.701168
rmine21.mps, Gurobi(heur), 300, -331.701168
rmine21.mps, Feasibility Jump, 300, 0.0
rmine21.mps, Local-MIP, 300, -2819.84668
milo-v12-6-r1-58-1.mps, HiGHS, 300, 655404.069222
milo-v12-6-r1-58-1.mps, SCIP, 300, 637274.5
milo-v12-6-r1-58-1.mps, CPLEX, 300, 634205.24671
milo-v12-6-r1-58-1.mps, Gurobi(comp), 300, 637806.86143
milo-v12-6-r1-58-1.mps, Gurobi(heur), 300, 634205.24671
milo-v12-6-r1-58-1.mps, Feasibility Jump, 300, N/A
milo-v12-6-r1-58-1.mps, Local-MIP, 300, N/A
gmut-76-50.mps, HiGHS, 300, -14131186.4926
gmut-76-50.mps, SCIP, 300, -14095910.0
gmut-76-50.mps, CPLEX, 300, -14166969.051
gmut-76-50.mps, Gurobi(comp), 300, -14168200.0
gmut-76-50.mps, Gurobi(heur), 300, -14168200.0
gmut-76-50.mps, Feasibility Jump, 300, -77476.8576
gmut-76-50.mps, Local-MIP, 300, -12502979.963
fhnw-schedule-pairb400.mps, HiGHS, 300, N/A
fhnw-schedule-pairb400.mps, SCIP, 300, -0.9998022
fhnw-schedule-pairb400.mps, CPLEX, 300, 0.0
fhnw-schedule-pairb400.mps, Gurobi(comp), 300, -2.858339
fhnw-schedule-pairb400.mps, Gurobi(heur), 300, -2.858339
fhnw-schedule-pairb400.mps, Feasibility Jump, 300, -0.999802
fhnw-schedule-pairb400.mps, Local-MIP, 300, -26.095102
neos-3355120-tarago.mps, HiGHS, 300, N/A
neos-3355120-tarago.mps, SCIP, 300, N/A
neos-3355120-tarago.mps, CPLEX, 300, N/A
neos-3355120-tarago.mps, Gurobi(comp), 300, -10604900.0
neos-3355120-tarago.mps, Gurobi(heur), 300, -10978500.0
neos-3355120-tarago.mps, Feasibility Jump, 300, N/A
neos-3355120-tarago.mps, Local-MIP, 300, N/A
neos-3615091-sutlej.mps, HiGHS, 300, N/A
neos-3615091-sutlej.mps, SCIP, 300, 0.0
neos-3615091-sutlej.mps, CPLEX, 300, -484885.4
neos-3615091-sutlej.mps, Gurobi(comp), 300, -552602.0
neos-3615091-sutlej.mps, Gurobi(heur), 300, -552602.0
neos-3615091-sutlej.mps, Feasibility Jump, 300, N/A
neos-3615091-sutlej.mps, Local-MIP, 300, -639311.4
genus-sym-g31-8.mps, HiGHS, 300, -3.0
genus-sym-g31-8.mps, SCIP, 300, -1.0
genus-sym-g31-8.mps, CPLEX, 300, N/A
genus-sym-g31-8.mps, Gurobi(comp), 300, -19.0
genus-sym-g31-8.mps, Gurobi(heur), 300, -15.0
genus-sym-g31-8.mps, Feasibility Jump, 300, -1.0
genus-sym-g31-8.mps, Local-MIP, 300, -23.0
ns1679495.mps, HiGHS, 300, N/A
ns1679495.mps, SCIP, 300, N/A
ns1679495.mps, CPLEX, 300, N/A
ns1679495.mps, Gurobi(comp), 300, 11647980.0
ns1679495.mps, Gurobi(heur), 300, 9172314.2341
ns1679495.mps, Feasibility Jump, 300, N/A
ns1679495.mps, Local-MIP, 300, N/A
nb10tb.mps, HiGHS, 300, N/A
nb10tb.mps, SCIP, 300, N/A
nb10tb.mps, CPLEX, 300, N/A
nb10tb.mps, Gurobi(comp), 300, N/A
nb10tb.mps, Gurobi(heur), 300, N/A
nb10tb.mps, Feasibility Jump, 300, N/A
nb10tb.mps, Local-MIP, 300, N/A
ex1010-pi.mps, HiGHS, 300, 244.0
ex1010-pi.mps, SCIP, 300, 252.0
ex1010-pi.mps, CPLEX, 300, 243.0
ex1010-pi.mps, Gurobi(comp), 300, 242.0
ex1010-pi.mps, Gurobi(heur), 300, 246.0
ex1010-pi.mps, Feasibility Jump, 300, 378.0
ex1010-pi.mps, Local-MIP, 300, 244.0
seqsolve2short4288.mps, HiGHS, 300, N/A
seqsolve2short4288.mps, SCIP, 300, N/A
seqsolve2short4288.mps, CPLEX, 300, N/A
seqsolve2short4288.mps, Gurobi(comp), 300, N/A
seqsolve2short4288.mps, Gurobi(heur), 300, N/A
seqsolve2short4288.mps, Feasibility Jump, 300, N/A
seqsolve2short4288.mps, Local-MIP, 300, N/A
shs1023.mps, HiGHS, 300, N/A
shs1023.mps, SCIP, 300, N/A
shs1023.mps, CPLEX, 300, N/A
shs1023.mps, Gurobi(comp), 300, N/A
shs1023.mps, Gurobi(heur), 300, N/A
shs1023.mps, Feasibility Jump, 300, N/A
shs1023.mps, Local-MIP, 300, N/A
neos-2294525-abba.mps, HiGHS, 300, 363.158166
neos-2294525-abba.mps, SCIP, 300, N/A
neos-2294525-abba.mps, CPLEX, 300, N/A
neos-2294525-abba.mps, Gurobi(comp), 300, N/A
neos-2294525-abba.mps, Gurobi(heur), 300, N/A
neos-2294525-abba.mps, Feasibility Jump, 300, N/A
neos-2294525-abba.mps, Local-MIP, 300, N/A
neos-5260764-orauea.mps, HiGHS, 300, 103674.709376
neos-5260764-orauea.mps, SCIP, 300, 111506.8
neos-5260764-orauea.mps, CPLEX, 300, 86879.80122
neos-5260764-orauea.mps, Gurobi(comp), 300, 83331.935216
neos-5260764-orauea.mps, Gurobi(heur), 300, 83428.532791
neos-5260764-orauea.mps, Feasibility Jump, 300, 226399.260524
neos-5260764-orauea.mps, Local-MIP, 300, 148331.497268
sct32.mps, HiGHS, 300, 1.106438346
sct32.mps, SCIP, 300, 12.11524
sct32.mps, CPLEX, 300, -10.497571809
sct32.mps, Gurobi(comp), 300, -11.6956506
sct32.mps, Gurobi(heur), 300, -10.7238844
sct32.mps, Feasibility Jump, 300, N/A
sct32.mps, Local-MIP, 300, N/A
neos-3754224-navua.mps, HiGHS, 300, N/A
neos-3754224-navua.mps, SCIP, 300, N/A
neos-3754224-navua.mps, CPLEX, 300, N/A
neos-3754224-navua.mps, Gurobi(comp), 300, N/A
neos-3754224-navua.mps, Gurobi(heur), 300, N/A
neos-3754224-navua.mps, Feasibility Jump, 300, N/A
neos-3754224-navua.mps, Local-MIP, 300, N/A
neos-1420790.mps, HiGHS, 300, 3161.891335
neos-1420790.mps, SCIP, 300, 3172.954
neos-1420790.mps, CPLEX, 300, 3135.4553349
neos-1420790.mps, Gurobi(comp), 300, 3138.7340018
neos-1420790.mps, Gurobi(heur), 300, 3131.2566683
neos-1420790.mps, Feasibility Jump, 300, 4.644000000000257e+23
neos-1420790.mps, Local-MIP, 300, 15134.12127
dc1c.mps, HiGHS, 300, 1818288.1301
dc1c.mps, SCIP, 300, 1925738.0
dc1c.mps, CPLEX, 300, 1818059.0701
dc1c.mps, Gurobi(comp), 300, 1781308.1301
dc1c.mps, Gurobi(heur), 300, 1804445.9301
dc1c.mps, Feasibility Jump, 300, N/A
dc1c.mps, Local-MIP, 300, 42023646.08018
ofi2.mps, HiGHS, 300, N/A
ofi2.mps, SCIP, 300, N/A
ofi2.mps, CPLEX, 300, 28803590833.0
ofi2.mps, Gurobi(comp), 300, 11683550000000.0
ofi2.mps, Gurobi(heur), 300, 17372380000.0
ofi2.mps, Feasibility Jump, 300, N/A
ofi2.mps, Local-MIP, 300, N/A
neos-4954672-berkel.mps, HiGHS, 300, 2692072.0
neos-4954672-berkel.mps, SCIP, 300, 2638618.0
neos-4954672-berkel.mps, CPLEX, 300, 2627245.0
neos-4954672-berkel.mps, Gurobi(comp), 300, 2612709.9769
neos-4954672-berkel.mps, Gurobi(heur), 300, 2612828.9983
neos-4954672-berkel.mps, Feasibility Jump, 300, N/A
neos-4954672-berkel.mps, Local-MIP, 300, 4552654.13024
stockholm.mps, HiGHS, 300, 151.0
stockholm.mps, SCIP, 300, 140.0
stockholm.mps, CPLEX, 300, 146.0
stockholm.mps, Gurobi(comp), 300, 148.0000149
stockholm.mps, Gurobi(heur), 300, 149.000024
stockholm.mps, Feasibility Jump, 300, N/A
stockholm.mps, Local-MIP, 300, N/A
neos-3355323-arnon.mps, HiGHS, 300, N/A
neos-3355323-arnon.mps, SCIP, 300, N/A
neos-3355323-arnon.mps, CPLEX, 300, N/A
neos-3355323-arnon.mps, Gurobi(comp), 300, N/A
neos-3355323-arnon.mps, Gurobi(heur), 300, N/A
neos-3355323-arnon.mps, Feasibility Jump, 300, N/A
neos-3355323-arnon.mps, Local-MIP, 300, N/A
pb-gfrd-pnc.mps, HiGHS, 300, N/A
pb-gfrd-pnc.mps, SCIP, 300, N/A
pb-gfrd-pnc.mps, CPLEX, 300, N/A
pb-gfrd-pnc.mps, Gurobi(comp), 300, N/A
pb-gfrd-pnc.mps, Gurobi(heur), 300, N/A
pb-gfrd-pnc.mps, Feasibility Jump, 300, N/A
pb-gfrd-pnc.mps, Local-MIP, 300, N/A
nj1.mps, HiGHS, 300, N/A
nj1.mps, SCIP, 300, N/A
nj1.mps, CPLEX, 300, N/A
nj1.mps, Gurobi(comp), 300, N/A
nj1.mps, Gurobi(heur), 300, N/A
nj1.mps, Feasibility Jump, 300, N/A
nj1.mps, Local-MIP, 300, N/A
usAbbrv-8-25_70.mps, HiGHS, 300, 121.0
usAbbrv-8-25_70.mps, SCIP, 300, 127.0
usAbbrv-8-25_70.mps, CPLEX, 300, 122.0
usAbbrv-8-25_70.mps, Gurobi(comp), 300, 121.0
usAbbrv-8-25_70.mps, Gurobi(heur), 300, 120.0
usAbbrv-8-25_70.mps, Feasibility Jump, 300, N/A
usAbbrv-8-25_70.mps, Local-MIP, 300, N/A
zeil.mps, HiGHS, 300, N/A
zeil.mps, SCIP, 300, 2162.434
zeil.mps, CPLEX, 300, 1742.0
zeil.mps, Gurobi(comp), 300, N/A
zeil.mps, Gurobi(heur), 300, N/A
zeil.mps, Feasibility Jump, 300, N/A
zeil.mps, Local-MIP, 300, 3421.263
atm20-100.mps, HiGHS, 300, N/A
atm20-100.mps, SCIP, 300, N/A
atm20-100.mps, CPLEX, 300, N/A
atm20-100.mps, Gurobi(comp), 300, N/A
atm20-100.mps, Gurobi(heur), 300, N/A
atm20-100.mps, Feasibility Jump, 300, N/A
atm20-100.mps, Local-MIP, 300, N/A
neos-5251015-ogosta.mps, HiGHS, 300, N/A
neos-5251015-ogosta.mps, SCIP, 300, N/A
neos-5251015-ogosta.mps, CPLEX, 300, N/A
neos-5251015-ogosta.mps, Gurobi(comp), 300, N/A
neos-5251015-ogosta.mps, Gurobi(heur), 300, N/A
neos-5251015-ogosta.mps, Feasibility Jump, 300, N/A
neos-5251015-ogosta.mps, Local-MIP, 300, N/A
neos-4562542-watut.mps, HiGHS, 300, N/A
neos-4562542-watut.mps, SCIP, 300, N/A
neos-4562542-watut.mps, CPLEX, 300, N/A
neos-4562542-watut.mps, Gurobi(comp), 300, N/A
neos-4562542-watut.mps, Gurobi(heur), 300, N/A
neos-4562542-watut.mps, Feasibility Jump, 300, N/A
neos-4562542-watut.mps, Local-MIP, 300, N/A
fhnw-schedule-paira400.mps, HiGHS, 300, N/A
fhnw-schedule-paira400.mps, SCIP, 300, N/A
fhnw-schedule-paira400.mps, CPLEX, 300, 0.0
fhnw-schedule-paira400.mps, Gurobi(comp), 300, N/A
fhnw-schedule-paira400.mps, Gurobi(heur), 300, N/A
fhnw-schedule-paira400.mps, Feasibility Jump, 300, N/A
fhnw-schedule-paira400.mps, Local-MIP, 300, N/A
gsvm2rl11.mps, HiGHS, 300, 22336.834482
gsvm2rl11.mps, SCIP, 300, 44399.95
gsvm2rl11.mps, CPLEX, 300, 18121.638005
gsvm2rl11.mps, Gurobi(comp), 300, 18121.638005
gsvm2rl11.mps, Gurobi(heur), 300, 18219.928483
gsvm2rl11.mps, Feasibility Jump, 300, N/A
gsvm2rl11.mps, Local-MIP, 300, 20504.009182
circ10-3.mps, HiGHS, 300, N/A
circ10-3.mps, SCIP, 300, N/A
circ10-3.mps, CPLEX, 300, N/A
circ10-3.mps, Gurobi(comp), 300, N/A
circ10-3.mps, Gurobi(heur), 300, N/A
circ10-3.mps, Feasibility Jump, 300, 376.0
circ10-3.mps, Local-MIP, 300, 350.0
neos-2978205-isar.mps, HiGHS, 300, -11.92580869
neos-2978205-isar.mps, SCIP, 300, -11.92581
neos-2978205-isar.mps, CPLEX, 300, -11.925808687
neos-2978205-isar.mps, Gurobi(comp), 300, -11.9258087
neos-2978205-isar.mps, Gurobi(heur), 300, -11.9258087
neos-2978205-isar.mps, Feasibility Jump, 300, 61.290438
neos-2978205-isar.mps, Local-MIP, 300, 2.347916
hgms62.mps, HiGHS, 300, N/A
hgms62.mps, SCIP, 300, N/A
hgms62.mps, CPLEX, 300, -74.132047842
hgms62.mps, Gurobi(comp), 300, N/A
hgms62.mps, Gurobi(heur), 300, N/A
hgms62.mps, Feasibility Jump, 300, N/A
hgms62.mps, Local-MIP, 300, 0.0
radiationm40-10-02.mps, HiGHS, 300, N/A
radiationm40-10-02.mps, SCIP, 300, 214587.0
radiationm40-10-02.mps, CPLEX, 300, 155355.0
radiationm40-10-02.mps, Gurobi(comp), 300, 155340.0
radiationm40-10-02.mps, Gurobi(heur), 300, 155340.0
radiationm40-10-02.mps, Feasibility Jump, 300, N/A
radiationm40-10-02.mps, Local-MIP, 300, 160182.0
lr1dr02vc05v8a-t360.mps, HiGHS, 300, 3966597.386454
lr1dr02vc05v8a-t360.mps, SCIP, 300, 618941.6
lr1dr02vc05v8a-t360.mps, CPLEX, 300, 415586.90824
lr1dr02vc05v8a-t360.mps, Gurobi(comp), 300, 428513.35654
lr1dr02vc05v8a-t360.mps, Gurobi(heur), 300, 613589.80159
lr1dr02vc05v8a-t360.mps, Feasibility Jump, 300, N/A
lr1dr02vc05v8a-t360.mps, Local-MIP, 300, 2524791.348509
ivu06-big.mps, HiGHS, 300, N/A
ivu06-big.mps, SCIP, 300, N/A
ivu06-big.mps, CPLEX, 300, 206.32833464
ivu06-big.mps, Gurobi(comp), 300, 9416.0
ivu06-big.mps, Gurobi(heur), 300, 9416.0
ivu06-big.mps, Feasibility Jump, 300, 747.175003
ivu06-big.mps, Local-MIP, 300, 570.52867
neos-3426085-ticino.mps, HiGHS, 300, 230.0
neos-3426085-ticino.mps, SCIP, 300, 233.0
neos-3426085-ticino.mps, CPLEX, 300, 226.0
neos-3426085-ticino.mps, Gurobi(comp), 300, 225.0
neos-3426085-ticino.mps, Gurobi(heur), 300, 225.0
neos-3426085-ticino.mps, Feasibility Jump, 300, 288.0
neos-3426085-ticino.mps, Local-MIP, 300, 232.0
opm2-z10-s4.mps, HiGHS, 300, -30725.0
opm2-z10-s4.mps, SCIP, 300, -26538.0
opm2-z10-s4.mps, CPLEX, 300, -30537.0
opm2-z10-s4.mps, Gurobi(comp), 300, -32478.0
opm2-z10-s4.mps, Gurobi(heur), 300, -32928.0
opm2-z10-s4.mps, Feasibility Jump, 300, 0.0
opm2-z10-s4.mps, Local-MIP, 300, -27826.0
genus-sym-grafo5708-48.mps, HiGHS, 300, -3.0
genus-sym-grafo5708-48.mps, SCIP, 300, -1.0
genus-sym-grafo5708-48.mps, CPLEX, 300, -1.0
genus-sym-grafo5708-48.mps, Gurobi(comp), 300, -11.0
genus-sym-grafo5708-48.mps, Gurobi(heur), 300, -9.0
genus-sym-grafo5708-48.mps, Feasibility Jump, 300, -1.0
genus-sym-grafo5708-48.mps, Local-MIP, 300, -21.0
usafa.mps, HiGHS, 300, N/A
usafa.mps, SCIP, 300, 6466.538
usafa.mps, CPLEX, 300, 28526.25
usafa.mps, Gurobi(comp), 300, 188.7162494
usafa.mps, Gurobi(heur), 300, 188.7162494
usafa.mps, Feasibility Jump, 300, 28526.25
usafa.mps, Local-MIP, 300, 1393.554591
ger50_17_trans.mps, HiGHS, 300, N/A
ger50_17_trans.mps, SCIP, 300, 7746.051
ger50_17_trans.mps, CPLEX, 300, 7469.3584
ger50_17_trans.mps, Gurobi(comp), 300, 7602.7216
ger50_17_trans.mps, Gurobi(heur), 300, 7451.7144
ger50_17_trans.mps, Feasibility Jump, 300, N/A
ger50_17_trans.mps, Local-MIP, 300, 10970.1758
nsr8k.mps, HiGHS, 300, 5052523255.113
nsr8k.mps, SCIP, 300, 7211685000.0
nsr8k.mps, CPLEX, 300, 1901327373.6
nsr8k.mps, Gurobi(comp), 300, 6972914000.0
nsr8k.mps, Gurobi(heur), 300, 2463630000.0
nsr8k.mps, Feasibility Jump, 300, N/A
nsr8k.mps, Local-MIP, 300, 1053645054.0078
fastxgemm-n3r22s4t6.mps, HiGHS, 300, N/A
fastxgemm-n3r22s4t6.mps, SCIP, 300, N/A
fastxgemm-n3r22s4t6.mps, CPLEX, 300, N/A
fastxgemm-n3r22s4t6.mps, Gurobi(comp), 300, 19083.999334
